z_dwt_ar_-7,z_dwt_ar_-6,z_dwt_ar_-9,z_dwt_ar_-8,z_dwt_ar_-3,z_dwt_ar_-2,z_dwt_ar_-5,z_dwt_ar_-4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_avg_-5,z_dwt_avg_-6,z_dwt_avg_-7,z_dwt_avg_-8,z_dwt_avg_-9,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_norm_-8,z_dwt_norm_-7,z_dwt_norm_-6,z_dwt_norm_-5,z_dwt_norm_-9,z_dwt_norm_-0,z_dwt_norm_-4,z_dwt_norm_-3,z_dwt_norm_-2,z_dwt_norm_-1,label
1.0000000000000002,0.9799721369314015,0.0,0.0,0.23483129067865172,0.05478060211960796,0.903418180236358,0.7079191710000478,0.015623251760824868,0.03429062425307031,-0.16300847371391133,-0.047258038146958295,-0.01598722364872023,0.0,0.0,6.038910229884847,6.601071773963389,-2.7843805426868258,3.4910649209985958,5.981770746386192,0.0,0.02002786306859866,0.07655395669504356,0.1954990092363102,0.0,0.015623251760824868,0.473087880321396,0.18005068855904377,0.02048997786653764,0.018667372492245447,Trapaf
0.9999999999999999,0.9806515788448013,0.0,0.0,0.23590534154463896,0.06824949113958849,0.9075393365520661,0.6556104590109797,6.552812069636855E-5,0.028572589374212774,-0.030321537048997815,-0.005258733153830034,-0.0014777776081815568,0.0,0.0,0.32790650277955535,6.839311704895748,-0.8671284892025155,0.9403278639814017,-2.210499872639013,0.0,0.01934842115519862,0.07311224229273522,0.2519288775410863,0.0,6.552812069636855E-5,0.4197051174663407,0.16765585040505046,0.039676901765375715,0.028507061253516406,Trapaf
0.9808289690981461,0.9076064135310242,0.0,1.0000000000000002,0.04336192024162292,0.02422048316946991,0.6769376528981015,0.21463533007347974,0.0066665979047413225,0.0072809341112506296,3.8480869294721014,0.15729939427278752,0.049727778001467805,0.017134700969680804,0.0,5.0958494415993565,1.5469187846289334,-5.508000636400068,1.5242655084408907,-0.7023482895450782,0.01917103090185409,0.0732225555671218,0.23066876063292277,0.4623023228246217,0.0,0.0066665979047413225,0.1712734098318568,0.019141437072153007,0.016939549058219282,6.143362065093073E-4,Trapaf
1.0,0.9836935159167411,0.0,0.0,0.28282890649497106,0.03904113359130049,0.9213463597531734,0.7386525748968927,0.01960599139615592,0.01975442174067591,-0.02976674705821966,-0.006420011802916577,-0.0019799177191518903,0.0,0.0,5.451486728169358,0.47433143034282654,2.6259170749200664,-0.7680638963634112,-1.6569234380476825,0.0,0.016306484083258816,0.062347156163567764,0.18269378485628054,0.0,0.01960599139615592,0.45582366840192173,0.24378777290367054,0.01928671185062458,1.4843034451998883E-4,Trapaf
0.9999999999999999,0.9832664082608084,0.0,0.0,0.2411984523964277,0.04093303585865148,0.9194527674642419,0.7005373893263734,0.006941510316498376,0.02846903237993525,-0.1839375201345297,-0.0687860810666612,-0.02445204202147971,0.0,0.0,3.766814100361538,-6.63352273961746,2.9293024573925432,-0.43477501437649924,-3.602651778939103,0.0,0.016733591739191513,0.06381364079656646,0.2189153781378684,0.0,0.006941510316498376,0.45933893692994576,0.20026541653777621,0.01246400347871623,0.021527522063436878,Trapaf
0.9999999999999999,0.9819134817338768,0.0,0.0,0.3025247815052588,0.01649299862794016,0.9135151272753311,0.6777003791297822,0.006097093934078009,0.006363968570593302,0.008566150682508905,-9.087409972815888E-4,-5.646903462044875E-4,0.0,0.0,-2.3867668955409886,0.4993467331858772,2.1313916453957873,-3.733255904164454,-0.4946862268410383,0.0,0.018086518266123047,0.06839835445854571,0.23581474814554887,0.0,0.006097093934078009,0.3751755976245235,0.2860317828773186,0.010129030057346857,2.668746365152934E-4,Trapaf
0.9999999999999999,0.9826033689615292,0.0,0.0,0.2561534277222052,0.06619165272363121,0.9165923985846393,0.7257147229298674,0.0031087528688830256,0.0031266665676468438,-0.17760193133478092,-0.05968674853260936,-0.020872658743159765,0.0,0.0,1.6950665741951518,0.12867266437046787,4.669444479229791,5.916910921762504,-1.7198718209516513,0.0,0.017396631038470705,0.06601097037688997,0.19087767565477184,0.0,0.0031087528688830256,0.46956129520766227,0.189961774998574,0.06306498615598438,1.7913698763818125E-5,Trapaf
0.9808289690981461,0.9076064135310242,0.0,1.0000000000000002,0.04336192024162292,0.02422048316946991,0.6769376528981015,0.21463533007347974,0.0066665979047413225,0.0072809341112506296,3.8480869294721014,0.15729939427278752,0.049727778001467805,0.017134700969680804,0.0,5.0958494415993565,1.5469187846289334,-5.508000636400068,1.5242655084408907,-0.7023482895450782,0.01917103090185409,0.0732225555671218,0.23066876063292277,0.4623023228246217,0.0,0.0066665979047413225,0.1712734098318568,0.019141437072153007,0.016939549058219282,6.143362065093073E-4,Trapaf
0.9999999999999998,0.9816420041514118,0.0,0.0,0.059246328826147845,0.019139542402443043,0.9116229995307438,0.7174608235352328,0.0024190025360775426,0.0032702603464628433,-0.04137957972444489,-0.011276894407017804,-0.003794055237966571,0.0,0.0,2.2562746528826407,-1.338456797063794,0.769348746668503,0.2205242280513673,4.063633651664233,0.0,0.018357995848587976,0.07001900462066817,0.19416217599551097,0.0,0.0024190025360775426,0.658214494709085,0.04010678642370479,0.0158692820559802,8.512578103853005E-4,Trapaf
1.0,0.9776902858216373,0.0,0.0,0.21670161641592908,0.04131743767659003,0.8932125487156699,0.6500958959562289,0.01273926094302039,0.028244537262882775,0.13912676937785423,0.036479391782440945,0.012146359226663104,0.0,0.0,3.5688131728759265,-3.9372360380879003,-2.0213245691854707,3.141572392719013,-1.0642424378698363,0.0,0.022309714178362666,0.0844777371059674,0.24311665275944105,0.0,0.01273926094302039,0.43339427954029974,0.17538417873933904,0.013072900413707263,0.015505276319862382,Trapaf
1.0000000000000002,0.9823991142933859,0.0,0.0,0.3227809829862458,0.07091507911204327,0.9149665406672435,0.6670909298389541,0.0076194601010323324,0.03672049778281667,-0.06641207681783134,-0.0190824480127859,-0.0064166136004668115,0.0,0.0,3.2175950323318916,6.288159089703852,-0.6273217272131459,0.16938410323397513,-1.0757324307298148,0.0,0.017600885706614222,0.06743257362614231,0.24787561082828935,0.0,0.0076194601010323324,0.34430994685270844,0.2518659038742025,0.03419458132922659,0.02910103768178434,Trapaf
0.9999999999999998,0.983898871857192,0.0,0.0,0.20167210912743078,0.030706301800637166,0.9221447093974364,0.7586928075636413,5.794079416490905E-6,0.027362620457029842,-0.23131921784309983,-0.08477152950152743,-0.030124435872299404,0.0,0.0,0.11709903569080149,-8.04625800068019,-0.14580447570549937,-1.2929436009934498,2.046900462848756,0.0,0.016101128142807845,0.06175416245975571,0.16345190183379507,0.0,5.794079416490905E-6,0.5570206984362106,0.17096580732679362,0.00334368134360732,0.027356826377613355,Trapaf
0.9819241210030483,0.9130798465860158,0.0,1.0,0.04296129913865177,0.01821329204587004,0.6697945841996972,0.24045866205863362,8.321496248629594E-4,0.004116046178012721,0.09497314074684571,0.06243780982339783,0.02401149622868399,0.008590348616801139,0.0,1.8917216833454626,3.757952314238694,5.478496503702949,-0.22788522124043697,-1.1416037249171707,0.018075878996951754,0.06884427441703239,0.24328526238631867,0.4293359221410636,0.0,8.321496248629594E-4,0.19749736291998182,0.024748007092781736,0.014097245867857319,0.0032838965531497614,Trapaf
0.9999999999999998,0.9830798683491,0.0,0.0,0.24867206151237647,0.024373537054586718,0.9182557515668994,0.6707338532147923,1.5451156530272049E-4,0.017155146022230214,-0.045876294874366674,-0.021147050385417906,-0.007779424565699052,0.0,0.0,0.5691854102141325,-5.970432984856616,1.0642077511918568,-0.35237196348240596,1.9945616425952402,0.0,0.016920131650899846,0.06482411678220058,0.24752189835210706,0.0,1.5451156530272049E-4,0.4220617917024159,0.22429852445778972,0.007218391032356505,0.017000634456927493,Trapaf
0.9802624914407964,0.9059453474759785,0.0,1.0000000000000002,0.06740596316490327,0.015442919048444295,0.5967012276537682,0.3260450759428156,1.450075715386559E-4,0.0018165413125089886,-0.944396226683956,0.08930049916084135,0.025838059041702142,0.0087694903258121,0.0,-0.568223746268102,-1.9292193673619336,3.88831921126348,0.14778582754824687,-0.012478021671445072,0.01973750855920382,0.07431714396481771,0.30924411982221034,0.27065615171095264,0.0,1.450075715386559E-4,0.2586391127779124,0.051963044116458974,0.013626377735935308,0.0016715337409703326,Trapaf
1.0,0.9811174984754192,0.0,0.0,0.18645381095469749,0.019629726511583172,0.9094975766762454,0.6764192447915067,1.2868287419039423E-5,0.004184852773527761,-0.4045635827920999,-0.12581681142468615,-0.04332605260985412,0.0,0.0,0.15643196144573257,-2.8166731699342415,-2.6772312605069315,2.2933298864294764,-1.3272318933120308,0.0,0.01888250152458079,0.0716199217991738,0.2330783318847387,0.0,1.2868287419039423E-5,0.4899654338368092,0.1668240844431143,0.01544487373805541,0.004171984486108722,Trapaf
0.8676724753453158,0.45523404890855623,1.0,0.9721408768042727,0.009387090126819283,0.00382744490724489,0.10520803796956428,0.018927893925006673,7.660033267806144E-4,0.0020502227659394594,1.700382821730729,2.3420026830231553,0.322781450324539,0.09510185888901848,0.032416633743562226,6.28401951609055,-8.136578466879632,-1.976004436801254,-0.7256838263206333,5.758538888407246,0.10446840145895699,0.41243842643675943,0.35002601093899194,0.08628014404455761,0.027859123195727243,7.660033267806144E-4,0.00954080379818739,0.005559645219574392,0.0017772221413054304,0.001284219439158845,Lopen
1.0,0.9787035886271007,0.0,0.0,0.3562219332697423,0.1830907156853127,0.899388311369362,0.7340347545065299,0.14760797874848602,0.180682067168381,-0.23634372659763037,-0.06449483198356615,-0.021469506036201833,0.0,0.0,-37.581910288239925,17.789669362922197,0.32785767267291455,19.097677600125117,-2.549275457233014,0.0,0.021296411372899265,0.07931527725773861,0.16535355686283223,0.0,0.14760797874848602,0.3778128212367876,0.17313121758442956,0.002408648516931697,0.033074088419894995,Lopen
0.9657422694586949,0.8382424129907908,0.0,1.0000000000000002,0.00717950438844101,0.00498694114768022,0.3206580069000748,0.024644166944975284,0.0018485306002285528,0.004609053661954264,-11.693478212308014,-0.2019618189023042,-0.06738746130189807,-0.0233814398521885,0.0,8.67744876652478,10.604114925806964,0.16180861078662456,2.4138399863803657,-7.175162869703677,0.0342577305413053,0.12749985646790396,0.517584406090716,0.29601383995509944,0.0,0.0018485306002285528,0.017464662556534276,0.002192563240760789,3.7788748572595645E-4,0.0027605230617257113,Lopen
0.9705655844254342,0.8606944575986386,0.0,1.0000000000000002,0.005241274319936364,0.0026998328079873013,0.5406377383122121,0.050634856029819375,1.2971324248828107E-5,0.0021805034399978917,-7.557365450212682,-0.588650630256695,-0.17279723695194554,-0.05873460552289311,0.0,-0.5960061850419285,-7.7044453568927045,2.6352721230620624,1.7913916662068685,5.631341103192548,0.029434415574566098,0.10987112682679556,0.3200567192864265,0.49000288228239264,0.0,1.2971324248828107E-5,0.045393581709883016,0.0025414415119490623,5.193293679894096E-4,0.0021675321157490638,Lopen
0.9791434107767327,0.9003649108575872,0.0,1.0000000000000002,0.11877846059296682,0.10441813146072415,0.6371203369421541,0.2653536840639579,0.0963163258291218,0.09670268912603042,-0.08052150332972396,0.22270630938347913,0.055575119385686725,0.018171313218436798,0.0,-40.12168222642177,2.5411313371035753,4.693928339110738,1.5969443082907158,-2.3852308457054696,0.020856589223267556,0.07877849991914547,0.2632445739154331,0.37176665287819616,0.0,0.0963163258291218,0.14657522347099108,0.01436032913224266,0.007715442334693731,3.8636329690862147E-4,Lopen
1.0,0.9697295408326813,0.0,0.0,0.055021868521437534,0.029238656284912096,0.8568583516339844,0.5002921182915289,0.023655493915608197,0.023733722880576538,-0.3056996209291309,-0.07600102285076302,-0.024835812034867802,0.0,0.0,-15.772954602349962,-0.9070491804759753,-4.652495948558041,5.956230581728934,-0.5516853729341289,0.0,0.03027045916731875,0.11287118919869701,0.35656623334245546,0.0,0.023655493915608197,0.4452702497700913,0.025783212236525438,0.005504933404335557,7.822896496834256E-5,Lopen
1.0,0.9729282263471174,0.0,0.0,0.27608196559354403,0.2382927413618742,0.8732640333863065,0.519907873200545,0.18512976613994128,0.20228145988789428,-1.0776130244012867,-0.33438683560691274,-0.11510152343781203,0.0,0.0,-54.92775698494119,-16.718882484023602,-0.2345995142458559,-1.0913722655175933,6.348274934011657,0.0,0.027071773652882578,0.09966419296081092,0.3533561601857616,0.0,0.18512976613994128,0.24382590760700093,0.037789224231669825,0.036011281473979896,0.017151693747952987,Lopen
0.9999999999999998,0.9735743512806426,0.0,0.0,0.17406308389166475,0.13177031566147945,0.8746134094430652,0.6299467245740441,0.1051491200800391,0.10541476526304652,-0.4521125364731691,-0.12082542993345742,-0.04022797310864979,0.0,0.0,-32.295928973092444,1.6232893243621032,0.41124712048882905,2.2914034704424937,-2.5660533960382295,0.0,0.02642564871935715,0.09896094183757739,0.24466668486902124,0.0,0.1051491200800391,0.4558836406823793,0.04229276823018529,0.026355550398432938,2.6564518300743E-4,Lopen
0.9765810306562177,0.8890090798966982,0.0,1.0000000000000002,0.1464230875094581,0.11442729510588238,0.6105414872941676,0.238214270093932,0.1040028419590407,0.1082867645510731,0.3575742389294977,0.07966481869485928,0.020360554658582927,0.006696479721854165,0.0,-38.18880631609789,7.750581503933558,5.345527825283862,5.429658606625409,-0.9876463859768658,0.023418969343782466,0.0875719507595195,0.27846759260253057,0.3723272172002356,0.0,0.1040028419590407,0.09179118258447393,0.031995792403575724,0.006140530554809279,0.004283922592032403,Lopen
0.9705863820851282,0.8618458216984671,0.0,0.9999999999999998,0.11975497746289919,0.10765446526873913,0.5235713621408334,0.18758993061548268,0.09532667709945021,0.09789582262334343,-5.579171956164949,0.22617129165580074,0.08021607398275633,0.02828020702511149,0.0,-45.08553317228464,-7.40157825077376,-6.197897048257239,-5.9070564666675125,-11.835454610451205,0.029413617914871674,0.10874056038666098,0.33827445955763374,0.33598143152535076,0.0,0.09532667709945021,0.0678349531525835,0.012100512194160059,0.009758642645395702,0.0025691455238932145,Lopen
0.8632043985749104,0.569403569328025,1.0000000000000002,0.9711400266321207,0.016189082854616718,0.008947746325121419,0.12228344224050754,0.021124366692422396,0.005844096148083577,0.006302344850066203,3.078120293754541,-3.1758726793770142,-0.058124680026499065,-0.016310836568869697,-0.005423280948071506,-18.45337495757233,-5.167348492183075,6.515363049852946,-1.072940470550023,-2.3384735912667454,0.10793562805721028,0.29380082924688533,0.4471201270875175,0.10115907554808515,0.02885997336787931,0.005844096148083577,0.004935283837805678,0.007241336529495298,0.0026454014750552173,4.5824870198262656E-4,Lopen
0.9714099801087747,0.8646261525232004,0.0,1.0,0.011593537532206561,0.007182892472793992,0.5256833040505705,0.07449961644240875,0.003430158546046042,0.003706207164227054,-17.095086722919948,-0.3785731914790994,-0.1106212842571735,-0.03764773057043087,0.0,-9.606278349465562,2.7251527994912204,-6.611237577563223,-2.461839754634404,10.939899369635306,0.028590019891225334,0.10678382758557428,0.3389428484726299,0.4511836876081618,0.0,0.003430158546046042,0.0629060789102022,0.004410645059412568,0.003476685308566939,2.7604861818101157E-4,Lopen
0.9686041870972346,0.8509731573452252,0.0,1.0000000000000002,0.01395918864744293,0.009514631053598894,0.5287590999095209,0.05019865376096814,8.252811073683347E-4,0.006189906954494128,-4.19533202279946,-0.14421859465588271,-0.03908139460693208,-0.013075275911975777,0.0,-4.941528755098499,-12.598826468428861,0.9678548898226285,-2.358012829513239,7.373354769374152,0.03139581290276551,0.11763102975200941,0.3222140574357042,0.47856044614855275,0.0,8.252811073683347E-4,0.036239465113525215,0.004444557593844037,0.0033247240991047646,0.005364625847125794,Lopen
0.9787502917575015,0.8992877438898312,0.0,1.0,0.09677698309109785,0.08933784414395919,0.6070759025197351,0.25378683576431726,0.07374126641314188,0.0752621727079552,0.9198886693479109,-0.05839268895289845,-0.021835011480014002,-0.007850178929303557,0.0,-32.13571147648587,-4.615129080561919,-9.567784060227172,-3.983185406802325,-6.399431401750415,0.02124970824249851,0.07946254786767024,0.2922118413700962,0.35328906675541777,0.0,0.07374126641314188,0.1570098526732194,0.007439138947138664,0.014075671436003979,0.001520906294813312,Lopen
0.8609902806008383,0.49756242838720455,1.0000000000000002,0.9707258798847903,0.007745733947179509,0.0022588105946426897,0.03046439841666085,0.010038680980960673,0.0012817110643724952,0.0014972228613137108,0.6001951062118717,0.6259372011293522,-0.15725349690333756,-0.04949520904378085,-0.01715899608125676,-9.695796235721529,3.9757945792944773,-5.020744420667876,-8.664435553289096,1.4429911230947492,0.10973559928395198,0.3634278522136337,0.4670980299705437,0.020425717435700177,0.029274120115209874,0.0012817110643724952,0.002292947033781165,0.005486923352536819,7.615877333289788E-4,2.1551179694121546E-4,Lopen
0.9701757699694293,0.8588675495075692,0.0,1.0000000000000002,0.0012413927051170676,2.8733299818207774E-4,0.5386418548137517,0.033809389857760726,2.312729000914594E-5,1.9553035631581994E-4,3.003632240447721,0.8086155632654515,0.25500367462018125,0.087951732405795,0.0,0.9183957465260408,2.507494466956778,0.1906787792149266,0.3726594856925529,6.3496117168885755,0.029824230030570862,0.11130822046186008,0.3202256946938174,0.504832464955991,0.0,2.312729000914594E-5,0.03256799715264366,9.540597069349898E-4,9.180264186625786E-5,1.72403066306674E-4,Lopen
1.0,0.9859516846916448,0.0,0.0,0.2766914916563498,0.03340111397762219,0.9324693966509325,0.783213395879486,0.009272929470234687,0.016052661206996797,-0.17210680306320225,-0.06442006246948896,-0.022871133963834257,0.0,0.0,3.1216250731790653,-2.669184025400174,-2.926071363142955,4.371330475828666,-1.8500365372560696,0.0,0.014048315308355137,0.05348228804071231,0.14925600077144652,0.0,0.009272929470234687,0.5065219042231361,0.24329037767872763,0.01734845277062539,0.00677973173676211,Trapop
0.9999999999999999,0.9855735931301934,0.0,0.0,0.28895528040825064,0.07448409933320936,0.930361862006835,0.7570395860044352,0.004646249310053216,0.007854731813924624,-0.15254494608245328,-0.05456850777130936,-0.01928818985949566,0.0,0.0,1.9071905845751511,-1.584866468219009,0.7369085144802554,1.3812654160350801,-0.9580058896333249,0.0,0.014426406869806528,0.05521173112335835,0.17332227600239988,0.0,0.004646249310053216,0.46808430559618464,0.2144711810750413,0.06662936751928474,0.003208482503871408,Trapop
0.9812754613137572,0.9103993535150798,0.0,1.0,0.07373430538728291,0.021520180990383046,0.716934493411874,0.29781619887487487,0.0033202645258691736,0.006983092326029436,0.14970424917563585,-0.08495606100503511,-0.03589869088590942,-0.012999648257076148,0.0,-3.554181708618158,-3.733030477620684,-4.532635779590206,1.7226070079633473,1.6927150633986758,0.01872453868624276,0.0708761077986773,0.1934648601032059,0.41911829453699917,0.0,0.0033202645258691736,0.22408189348759197,0.05221412439689986,0.014537088664353609,0.003662827800160262,Trapop
1.0,0.9857369197078867,0.0,0.0,0.3443054524228452,0.09690678044830357,0.9317759842070709,0.7768465738070115,0.022017540314355526,0.08561872555842948,0.16814435066448985,0.05205608419212368,0.017935689439299376,0.0,0.0,4.176352705117418,7.098153279522055,-2.1103375210917195,2.935505969788317,-0.6458100519143861,0.0,0.014263080292113347,0.053960935500815814,0.15492941040005945,0.0,0.022017540314355526,0.43254112138416617,0.24739867197454166,0.011288054889874083,0.06360118524407395,Trapop
1.0000000000000002,0.9857879821048747,0.0,0.0,0.3700355857679227,0.07316140026726986,0.9315929942175072,0.7517880275682913,5.261330238018405E-4,0.006613742159543204,-0.05072758708021369,-0.01893413128265136,-0.006740702831148431,0.0,0.0,0.743391312592195,-2.5286753825902766,2.802694147036018,1.6158088893585303,-0.2414752096076372,0.0,0.014212017895125446,0.05419498788736752,0.1798049666492158,0.0,5.261330238018405E-4,0.3817524418003686,0.29687418550065287,0.06654765810772667,0.006087609135741364,Trapop
1.0,0.9854924009690639,0.0,0.0,0.17526587821921447,0.1040261915849918,0.9299831140643856,0.7355675841791196,0.007409257809923705,0.010455702378101723,-0.027227468699490887,-0.008986036421787087,-0.003155762308099933,0.0,0.0,2.242856083203158,1.4381715526253025,5.632700986480132,-3.307488424337807,-0.015735765688726616,0.0,0.014507599030936114,0.055509286904678254,0.19441552988526595,0.0,0.007409257809923705,0.5603017059599051,0.07123968663422267,0.09357048920689008,0.003046444568178016,Trapop
1.0,0.9848121618959167,0.0,0.0,0.4996058881991345,0.1267943137699889,0.9263863790593915,0.6813801528019252,7.796428601484047E-4,0.020599965086190587,0.0375554852282564,0.007367760743338602,0.0021991038886288975,0.0,0.0,-0.7600773857477847,-3.832351308696621,1.9561507739766162,-1.3959337320572565,0.12411091765241872,0.0,0.015187838104083326,0.058425782836525254,0.2450062262574661,0.0,7.796428601484047E-4,0.18177426460279075,0.3728115744291456,0.10619434868379832,0.019820322226042183,Trapop
1.0,0.9856025830825287,0.0,0.0,0.17472321718817294,0.1034368852872008,0.9304973612000179,0.7374528982886447,0.007481335873946161,0.010520913508409134,-0.02436037591054277,-0.00824137210813955,-0.002908141948477141,0.0,0.0,2.251979143701791,1.435427981166322,5.608084433758464,-3.3044399296402744,-0.02279636034621582,0.0,0.014397416917471264,0.055105221882510755,0.19304446291137328,0.0,0.007481335873946161,0.5627296811004717,0.07128633190097215,0.09291597177879167,0.0030395776344629742,Trapop
0.9999999999999998,0.9848986897767427,0.0,0.0,0.36469269176570956,0.06623197436228644,0.9274553015597105,0.7249979194893686,0.003066809811107856,0.017233544794098103,0.42629812225769576,0.13827634167293473,0.04806850695453967,0.0,0.0,2.0451238943695884,4.395528352242985,-5.775288242529692,-0.689973500532993,0.5410697742445925,0.0,0.015101310223257256,0.05744338821703224,0.20245738207034183,0.0,0.003066809811107856,0.3603052277236591,0.2984607174034231,0.04899842956818833,0.014166734982990247,Trapop
