z_freq_e_2.08,xy_e_freq_m_1.25,z_freq_e_2.92,z_freq_m_4.58,z_dwt_ar_-7,z_dwt_ar_-6,z_dwt_ar_-9,z_dwt_ar_-8,z_dwt_ar_-3,z_dwt_ar_-2,z_dwt_ar_-5,z_dwt_ar_-4,t_freq_e_3.75,z_dwt_ar_-0,z_freq_m_2.50,t_freq_m_4.17,z_dwt_ar_-1,z_freq_e_3.75,t_freq_m_0.00,z_freq_m_0.42,xy_e_freq_e_0.42,t_freq_m_3.33,z_e_stddev,xy_e_freq_e_3.75,xy_e_freq_m_1.67,xy_e_stddev,z_freq_m_3.75,t_freq_m_2.50,xy_e_freq_p3,z_peak_stddev,xy_e_freq_p4,mcr_t,z_freq_e_1.25,xy_e_freq_p1,z_peak_mean,xy_e_freq_p2,t_freq_m_0.83,z_freq_e_4.17,mcr_z,t_freq_e_1.67,t_freq_m_1.25,zcr_z,t_freq_e_0.83,t_freq_e_0.00,xy_e_freq_m_2.50,xy_e_freq_e_1.67,z_freq_m_1.67,t_freq_e_4.58,z_e_mean,t_freq_e_2.50,xy_e_freq_m_4.58,xy_e_freq_m_0.42,corr_z_e_xy_e,z_freq_e_0.42,z_dwt_avg_-5,z_dwt_avg_-6,z_freq_p4,z_dwt_avg_-7,z_freq_p3,xy_e_freq_m_3.33,z_dwt_avg_-8,z_freq_p2,z_dwt_avg_-9,z_freq_p1,z_dwt_avg_-0,z_dwt_avg_-1,corr_z_xy_e,z_dwt_avg_-2,z_peak_d_mean,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_norm_-8,z_dwt_norm_-7,z_dwt_norm_-6,z_dwt_norm_-5,xy_e_freq_e_0.83,xy_e_freq_m_4.17,z_dwt_norm_-9,z_dwt_norm_-0,z_freq_m_4.17,z_freq_e_3.33,z_dwt_norm_-4,t_freq_m_3.75,z_dwt_norm_-3,z_dwt_norm_-2,z_dwt_norm_-1,xy_e_freq_e_2.08,xy_e_freq_e_2.92,z_freq_m_0.83,xy_e_freq_e_0.00,z_mean,z_freq_e_0.83,xy_e_freq_m_0.83,z_freq_m_3.33,z_freq_e_2.50,t_freq_m_0.42,t_freq_m_4.58,z_freq_m_0.00,z_freq_e_4.58,z_freq_e_1.67,t_freq_e_2.08,xy_e_freq_e_4.58,z_freq_m_2.92,t_freq_e_3.33,t_freq_e_0.42,xy_e_freq_m_2.92,t_freq_m_2.92,t_freq_m_1.67,t_freq_e_1.25,t_mean,t_stddev,t_freq_e_4.17,xy_e_mean,z_peak_d_stddev,z_kurt,z_freq_m_1.25,t_freq_p1,t_freq_p3,t_freq_p2,xy_e_freq_e_1.25,xy_e_freq_m_2.08,angle_mean,t_freq_m_2.08,xy_e_freq_e_4.17,xy_e_freq_m_0.00,t_freq_e_2.92,z_freq_e_0.00,angle_stddev,xy_e_freq_e_3.33,xy_e_freq_e_2.50,t_freq_p4,xy_e_freq_m_3.75,z_freq_m_2.08,z_stddev,label
0.080601933,0.005429258,0.1494281523,0.0002000826,0.5709704926,0.2072568805,0.9701647203,0.8607241022,0.010029419,0.003022647,0.1055563674,0.0268857246,0.008193332,0.0011414401,0.0036521632,0.0094457971,0.0025682121,0.081909578,0.246961981,0.0030498192,0.1276043414,0.0091862852,0.0003381869,0.0214341813,0.0050588672,0.0414163297,0.0049447956,0.0121011936,4.8301132578,0.0078587076,6.9953364424,221,0.099125154,0.799467022,0.0292415924,1.965356429,0.0183711185,0.0010559463,163,0.0133890663,0.01161231,161,0.0168502724,0.8486678155,0.0036615918,0.0322484268,0.0029876715,0.0117505999,0.0002063172,0.0070910602,0.0050267741,0.0117970246,0.2428792223,0.0816598377,-0.0102331388,-0.0033781002,0,0.0067843828,3.7641572285,0.0038536425,0.0002534389,1.965356429,0.00008031,1.0992671552,-0.0153497724,0.0171613975,0.0129255143,0.0031161291,1.3508794875,0.0034126092,0.002771868,0.2897536096,0.3637136121,0.1017005131,0.0786706427,0.0486572884,0.0050267741,0.109440618,0.0011414401,0.0002224673,0.1647134266,0.0168563057,0.0091862852,0.0070067719,0.000454435,0.0014267719,0.0176262786,0.0105988748,0.0030498192,0.6130905863,-0.0006935504,0.1012090134,0.0087164587,0.0049447956,0.1090046007,0.0247397948,0.0101774998,0.0022240005,0.00078054,0.0885452718,0.009178207,0.03749136,0.0038929866,0.0067178727,0.0510214125,0.0036615918,0.0121011936,0.010482414,0.0125434026,0.1234809905,0.0971541896,0.0088717022,0.024473886,0.6776881853,0.7189587806,0.0029876715,0.799467022,2.3317788141,1.6988674217,0.034549439,0.0041654545,0.0030095961,0.0090462861,0.030602075,0.0489477719,0.0057252567,0.0419665464,0.001887045,0.0153530947,0.0107440535,3.2311792139,0.0044286247,0.0028177892,0.014351773,Tandenpoetsen
0.0767852559,0.0120627155,0.1641363789,2.13993255682979E-005,0.5178152098,0.2283621309,0.9656526052,0.8408283835,0.0235872277,0.0148891632,0.1271781327,0.0466875274,0.0086554017,0.0107001079,0.0058555524,0.0106850502,0.0129547808,0.0777473803,0.2864661306,0.0042033607,0.1142360558,0.0119293399,0.0005261673,0.0199182389,0.0120627155,0.0754118208,0.0068556536,0.0159620326,2.8314457029,0.0113599738,3.6309127249,209,0.073887481,0.7661558961,0.0336839918,1.965356429,0.0220443175,5.78588920543261E-005,168,0.0227943992,0.0220443175,168,0.0224009502,0.8036975812,0.0123183978,0.0746587472,0.0032772695,0.0116034892,0.0003072173,0.0150695558,0.0076277181,0.0190320761,0.4963441874,0.0872969245,0.0013476492,-0.0031524587,0,0.0016235147,3.7974683544,0.0082292379,0.000085724,1.6655562958,2.9315789996691E-005,1.1325782811,-0.0518920888,0.0238203889,0.2548575895,0.0089519241,1.2978085605,0.0005717705,0.0097481528,0.3230131737,0.2894530789,0.1011839982,0.0804906053,0.0663984222,0.006923053,0.1248242217,0.0107001079,0.0001418909,0.1595023396,0.0231002997,0.0119293399,0.0086980645,0.0019343824,0.0022546729,0.0750700686,0.031062359,0.0042033607,0.4419978472,-0.0005477592,0.1048718952,0.0123161566,0.0068556536,0.1160935764,0.0344943612,0.0129286041,0.0030028422,1.95157417178523E-006,0.06881485,0.022424365,0.0188457078,0.0058555524,0.0083603252,0.0481122575,0.0083482715,0.0119317405,0.016761581,0.02091553,0.1432330653,0.1220464912,0.0071793356,0.0350939161,0.8156191191,0.9488928848,0.0039415769,0.5329780147,1.965356429,1.2658227848,0.066603352,0.0123183978,0.0029256029,0.0162559148,0.0165668591,0.0701878321,0.0087868094,0.0708041077,0.0020151598,0.0226373842,0.0520049579,2.4983344437,0.006923053,0.0033712354,0.0175248932,Tandenpoetsen
0.051122249,0.0281482995,0.2863951384,0.000364076,0.7774306935,0.3096410116,1,0.95154534,0.0154578721,0.0045106252,0.0542337729,0.0230286206,0.0015248557,0.0001417472,0.0115600033,0.0129494577,0.0012392628,0.1378692709,0.6312968217,0.0034763902,0.0639509044,0.0114399116,0.005166062,0.0029219276,0.0125458828,0.1898172893,0.0207365396,0.0097562608,6.2437059416,0.0392766017,7.3514602216,179,0.0126665273,0.6042296073,0.1174835988,1.10775428,0.0430112586,0.0002470553,133,0.002924732,0.0264456037,135,0.0167333901,0.9381600771,0.0087189816,0.0077654158,0.0074274746,0.002748363,0.0028764291,0.001198876,0.0139150685,0.0393282878,0.1224250018,0.0055540733,0.0104200966,0.0107114171,0,-0.0002007199,0,0.0084477465,-5.89005382899425E-005,3.726082578,-2.04903991464393E-005,2.6183282981,0.0140228308,0.0390196946,0.0350906336,-0.0217948572,1.8866109867,-0.0171923907,0.0088509644,0.1741146464,0.467789682,0.2554072386,0.0312051524,0.0529677001,0.0137240028,0.04845466,0.0001417472,0.0005712889,0.3923331631,0.0075707485,0.0114399116,0.0109472468,0.0032713625,0.0010975156,0.0046151061,0.0019305686,0.006559005,0.8279788727,0.0023456313,0.010168415,0.0393282878,0.0368127981,0.0679452961,0.0430112586,0.0185019151,0.0068475569,0.0001213334,0.0209477425,0.0016301723,0.0084361053,0.0368127981,0.0014621538,0.0239013048,0.0084477465,0.0094660307,0.0159622676,0.0064587254,0.3156484109,0.21384855,0.0020021461,0.1424426389,1.6384500795,1.1834247368,0.006559005,0.5035246727,6.3947633434,1.10775428,0.019074332,0.0109774187,0.0030906947,0.0105104604,0.0058028887,0.2848852778,0.0012552037,0.0146297358,0.0017717518,0.0023518056,0.002204373,7.3514602216,0.007821515,0.0115600033,0.0536080332,Tandenpoetsen
0.0186160588,0.0228047181,0.1775319813,0.0005977025,0.8006030321,0.446365483,1,0.9566211037,0.0401718559,0.037442643,0.0933528785,0.0647574806,0.0016868942,0.0278871292,0.0152927544,0.0145658458,0.0282740094,0.2677965809,0.7220116113,0.0041149589,0.0705383509,0.0124739333,0.0064502546,0.0035664528,0.0158456512,0.2694240428,0.0355712928,0.0142000349,0,0.0640272395,0,187,0.020562426,0.6545820745,0.1325634819,7.7542799597,0.0376651947,0.0007732783,141,0.0029012517,0.0247599914,143,0.0096894075,0.9493668242,0.014358872,0.0058804313,0.0075477461,0.00160527,0.0033737111,0.0014869406,0.0159442789,0.0584798706,0.706537701,0.0092299195,-0.0073990157,0.0375337898,0,-0.0008001309,3.9274924471,0.0110019299,-0.0001930726,3.0715005035,-6.31089087063656E-005,1.9133937563,0.1700411704,-0.020028132,-0.048109532,0.0085630888,1.7388579556,0.007451868,0.0390207057,0.1560180716,0.3542375491,0.3530126044,0.0285953979,0.0271504375,0.0159442789,0.0433788963,0.0278871292,0.0014052422,0.3790909336,0.0245856247,0.0145658458,0.0027292129,0.0091686336,0.0003868802,0.0030632208,0.0041488618,0.0060949665,0.8568330712,0.0022658898,0.0105543568,0.0390000971,0.0355712928,0.0805306321,0.0475872149,0.011763377,0.0083572216,0.0002537351,0.0167524814,0.0015780166,0.0041280395,0.025318437,0.0013370339,0.0214938948,0.014358872,0.0142000349,0.0173195806,0.0053234052,0.3610058057,0.2579294443,0.001840086,0.1934120823,1.504946762,1.7345416838,0.0075477461,0.5035246727,7.7542799597,1.0070493454,0.0130037496,0.0143118769,0.0043400549,0.0140454969,0.005036029,0.3868241646,0.0016909754,0.0183076163,0.0038954671,0.0029585853,0.0036927703,0,0.0149458538,0.0082948262,0.0580686884,Tandenpoetsen
0.0721549063,0.0043454165,0.2040166048,0.0001789093,0.4362518236,0.1776579146,0.9621471894,0.8248446427,0.0107445982,0.0079269753,0.0967421218,0.0560024196,0.0040153367,0.0044082178,0.0056756112,0.0056607389,0.0071452608,0.1300727723,0.2437696679,0.0019708991,0.1210516623,0.0083051799,0.0004857343,0.0144610044,0.0031272224,0.0321397177,0.0084332212,0.0063731765,3.6463536464,0.0115166276,4.2707292707,332,0.0503217133,0.7492507493,0.0352007272,1.5984015984,0.0112645625,0.0011958295,250,0.0057542731,0.0109935367,248,0.0181696353,0.8902342302,0.0024749552,0.0221668,0.0026498547,0.006847999,0.0002914323,0.0048145647,0.0046334682,0.010236769,0.7359013387,0.0336647733,0.0021679993,-0.0016760813,3.8461538462,0.0044059,3.2217782218,0.002692041,0.0002014312,2.047952048,5.97997808158914E-005,1.3736263736,0.0317155134,0.0249908503,0.1305629169,-0.0001625927,1.4644228618,0.0107050099,-0.0087244945,0.3885928191,0.258593909,0.0809157928,0.0407397022,0.0646553873,0.0028170954,0.1373025467,0.0044082178,0.000375646,0.2222502311,0.0452578214,0.0058043375,0.0028176229,0.0007817145,0.002737043,0.0180655669,0.0144309482,0.0028701238,0.6348910416,0.0006372009,0.0463081199,0.0059375604,0.0084332212,0.1539211651,0.0257530979,0.0112383814,0.0020620535,0.000492294,0.0520385734,0.0052212434,0.0288698515,0.0056756112,0.0057798794,0.0391690529,0.002692041,0.0083051799,0.0065204869,0.0094470536,0.121884834,0.0825226003,0.0042936968,0.0213710584,1.2038762685,0.7699817895,0.0028701238,0.7492507493,3.6463536464,1.5984015984,0.0349843375,0.0024749552,0.0020674158,0.0063731765,0.0190314717,0.0427421169,0.0062530348,0.0335630169,0.0013480313,0.0139178661,0.0134740625,5.2947052947,0.0024942035,0.0032566661,0.0170637539,Tandenpoetsen
0.0403111838,0.0584417609,0.2925463962,0.0009710866,0.8008923813,0.4044847339,1,0.9568339125,0.0611511302,0.0591983174,0.13790322,0.0714341344,0.0033054579,0.0427910092,0.0221863002,0.0304125209,0.0589529708,0.1015305981,0.7458018078,0.0097157697,0.0818323768,0.0164100958,0.00479956,0.0153625809,0.0242520243,0.2546606421,0.0224440427,0.019773557,4.4310171198,0.0327242189,4.9345417925,165,0.0211820835,0.8559919436,0.10651212,1.5105740181,0.0530194072,0.0019245716,133,0.0042782018,0.0508705005,127,0.0184779576,0.9106771016,0.0223501547,0.0178105591,0.008322016,0.0056110927,0.0033937271,0.0033435493,0.0374476087,0.0626181614,0.0963050846,0.0261597081,0.0368525486,-0.0418193684,3.6757301108,0.0025125132,3.1722054381,0.0233418724,0.0007291986,2.2155085599,0.0002469648,0.5035246727,0.2970648575,0.1825669031,-0.0079287328,0.011457196,1.257160064,-0.0082261029,-0.0160432083,0.1559415312,0.3964076474,0.2665815138,0.0664690856,0.0605096175,0.0374476087,0.0431660875,0.0427910092,0.002260605,0.301119294,0.0102830042,0.0190373543,0.0019528128,0.0002453466,0.0161619616,0.0180192614,0.0119251061,0.0070177301,0.6938174194,0.0083846049,0.0208143926,0.0626181614,0.0425942678,0.1153116713,0.0561242141,0.0304125209,0.0167692098,0.0007050239,0.0236858707,0.0044942861,0.0201664996,0.0425942678,0.0023310134,0.0306495199,0.0233418724,0.0164100958,0.0210013658,0.0088400044,0.3729009039,0.236522128,0.005367035,0.191547737,0.7612193898,0.0067181657,0.0070177301,0.8056394763,4.9345417925,1.309164149,0.0344928991,0.0242520243,0.0042972312,0.0210013658,0.0212903735,0.3830954739,0.0026247803,0.0547092063,0.0029596739,0.0110005374,0.0137727691,6.3444108761,0.0272615129,0.0134085564,0.0576782087,Tandenpoetsen
0.1155926469,0.0005251655,0.181504377,1.07977470943819E-005,0.8532737794,0.4617032505,1,0.9685116965,0.0217257074,0.0173487969,0.1815502457,0.0902621365,0.0042992115,0.0014513674,0.0019300402,0.0013318379,0.0132224071,0.0512799637,0.0618218449,0.0016793691,0.0633276088,0.0031215037,9.60477520037761E-005,0.0119572756,0.0002642223,0.0012010967,0.0022918762,0.0041202967,2.5176233635,0.0074424076,3.0715005035,79,0.0623405047,1.0070493454,0.0162197668,1.5105740181,0.0069088032,2.7134608738556E-005,111,0.0134197843,0.0069088032,109,0.0391649871,0.8236152624,0.0003012136,0.0286227044,0.0016766299,0.0026672596,5.00049016805647E-005,0.0196950235,0.0001414416,0.0003067902,0.2091492374,0.082984585,0.003923662,0.0013406267,2.5679758308,1.40794612403117E-005,2.0644511581,0.0002014872,3.51939376640347E-006,1.5609264854,0.000001152,1.0574018127,0.0064462818,0.0183581118,-0.236681405,-0.0057409727,1.6461133498,0.0042087748,-0.0013344858,0.1152379171,0.3915705289,0.2801530048,0.0912881092,0.0966877933,0.0001168659,0.0314883035,0.0014513674,4.20948281904405E-005,0.1794138869,0.0685364291,0.0027137615,0.0043769105,0.0041263899,0.0117710396,0.0443126889,0.0284717167,0.0016793691,0.5618422587,0.0001606703,0.0870266047,0.0005251655,0.0030574961,0.1281052256,0.0041284297,0.0016714026,0.001348733,7.55885837352524E-006,0.0730723531,0.0185324557,0.0078897385,0.0030574961,0.0077660548,0.0254586536,0.0002328326,0.0031215037,0.0040568788,0.0331851967,0.0309109224,0.0161502966,0.0016817565,0.0011660496,1.2016129368,1.7405197817,0.0016766299,1.0070493454,2.7190332326,1.5105740181,0.0803779767,0.0003012136,0.0002992756,0.0041202967,0.0046845654,0.0023320993,0.0105143543,0.0386451591,0.0003073701,0.0198157793,0.0520098937,3.6757301108,0.0002014872,0.0019300402,0.0070731513,Nietsdoen
0.1438609904,0.0001052587,0.0669733226,0.0001934746,0.9737737487,0.8774690556,0,1,0.1335137578,0.0291306843,0.4875032713,0.2621993886,0.0028681854,0.003755131,0.0054324913,0.0011751985,0.0287629033,0.1300949551,0.0382511697,0.0035783578,0.1106645958,0.002126301,0.000187545,0.0233327052,0.0001052587,0.0004783718,0.0065022323,0.0018972769,2.5,0.0085027954,3.4,78,0.0634878525,0.6,0.0173215696,1.8,0.0031906927,0.0009737234,61,0.0092821086,0.0031906927,61,0.0193575237,0.8819064785,0.0001100282,0.0380629707,0.0030370069,0.0083919792,0.0001045848,0.0065576435,0.0001142508,0.0001710502,-0.0190426087,0.0858978751,0.0065951251,0.0001483196,2.6,5.21005358637991E-005,1.8,9.90347767961721E-005,1.81185559383521E-005,1.2,0,0.6,0.0112301828,0.0289808944,0.0487583136,-0.0014721981,1.179587228,0.0011072884,-0.0089908013,0.0262262513,0.0963046931,0.3899657843,0.2253038826,0.0603264967,8.575783031412E-005,0,0.003755131,0.0003200475,0.1479879115,0.1286856308,0.0011492296,0.1043830735,0.000367781,0.0250077723,0.0372245811,0.032100751,0.0023530609,0.5370573841,0.0005044722,0.0428811723,0.0001278893,0.0065022323,0.1678946273,0.0037377745,0.001869033,0.0035783578,0.0005289824,0.0706309523,0.0087624465,0.0333590786,0.0027945663,0.0051569488,0.0328035918,9.90347767961721E-005,0.002126301,0.0019719759,0.0156610188,0.0191255848,0.0094575541,0.0038403053,0.0003504696,0.8016637129,1.1561985647,0.0030370069,0.6,1.9,1.3,0.0452028923,0.0001100282,0.0002562339,0.0018972769,0.0207797248,0.0007009392,0.00541177,0.0787876351,0.0002519978,0.0274977448,0.034391075,3.4,8.575783031412E-005,0.0054324913,0.0102244521,Nietsdoen
0.0996936343,3.90655530667374E-005,0.0875106577,0.0001300129,0.8548980218,0.5475274634,1,0.9686224199,0.0244897688,0.0041022647,0.1766391091,0.0832745207,0.0048135093,5.55165558440158E-005,0.0030016825,0.0016635809,0.000124551,0.1548883416,0.0377855732,0.0027018035,0.0377185504,0.0013704823,0.0001948609,0.017110413,3.97922806782356E-005,0.0002516615,0.0056332627,0.0013299719,2.755511022,0.0063249838,3.7074148297,149,0.0941654244,0.501002004,0.0240674895,1.2024048096,0.0021537202,0.0005774403,114,0.0119260153,0.0021506343,114,0.0099438036,0.9040646535,7.01220772946964E-005,0.0256056272,0.0036489299,0.0082655336,0.0001500144,0.0074938934,4.01316891387568E-005,5.8718797349691E-005,0.1077145547,0.0559927434,0.0084977581,-0.0029744234,3.1563126253,-0.0004701516,2.2044088176,5.5554564894763E-005,-0.000130167,1.25250501,-4.39191691157696E-005,0.5511022044,-0.0021227932,-0.0023671694,0.0637885245,-0.0021152892,1.0250345866,-0.0046011066,-0.0114470315,0.1137243981,0.3073705584,0.3708883543,0.0933645884,0.0255590453,4.01316891387568E-005,0.0313775801,5.55165558440158E-005,0.0002179428,0.1979712683,0.0587847519,0.0013405284,0.0203875041,0.0039777137,6.90344443158082E-005,0.0437889832,0.033183389,0.0035082128,0.6801843187,-8.38790960577247E-005,0.0805324759,0.000047739,0.0056332627,0.0973553097,0.0021537202,0.0016635809,0.0024465784,0.0002873989,0.0916079784,0.0079452968,0.0224918373,0.0030016825,0.0079938958,0.0127176801,5.5554564894763E-005,0.0013704823,0.0021506343,0.010206203,0.0188927866,0.0079519962,0.00661246,0.0002700938,0.4212808983,-0.3199316422,0.0035455497,0.501002004,1.9038076152,1.2024048096,0.0199463054,7.01220772946964E-005,0.0002780472,0.0013299719,0.018538494,0.0005401876,0.0080170555,0.039417327,0.0002869557,0.0294363165,0.04643672,2.755511022,4.60521787622409E-005,0.0036489299,0.0122538921,Nietsdoen
0.183305883,0.0032811294,0.1449297805,0.000037964,0.8646130401,0.5854203807,1,0.9711544669,0.016604776,0.0062717787,0.2070977732,0.1203489738,0.0005828615,0.0056652145,0.0029719124,0.0019896883,0.0058522192,0.0487045128,0.3343692466,0.001331622,0.0077987423,0.0067867082,7.39058236210504E-005,0.0023487374,0.0021094738,0.0113281803,0.0022353802,0.0068023839,2.5537634409,0.0051128795,3.4946236559,44,0.067272396,1.3440860215,0.012598841,1.9489247312,0.0098924942,0.0001080341,83,0.0015627904,0.0098924942,79,0.0031762491,0.9817222705,0.0023658394,0.0059697065,0.0019021673,9.98684880691139E-005,0.00004689,0.0018469551,0.0006013069,0.0028945904,0.151221107,0.0422813736,-0.0012110137,-0.0006467991,3.8978494624,-0.0001378925,3.3602150538,0.0024211933,-4.88601221780619E-005,2.8225806452,-1.72824657304329E-005,0.8064516129,-0.0129505715,0.0023529191,-0.0128182156,0.0024323712,0.9621863778,0.0043886036,-0.0125187176,0.1065414268,0.2791926593,0.3783226075,0.0867487994,0.0094428684,0.0008094995,0.0288455331,0.0056652145,6.03758516040408E-005,0.1212465392,0.1037441978,0.0047286209,0.0103329973,0.0004195595,0.0001870047,0.0048627028,0.0070157987,0.0015347369,0.939933385,-0.0002885543,0.0508999517,0.0032811294,0.0026612218,0.1984744166,0.0105883192,0.0017823629,0.001331622,9.12174841358629E-005,0.0892582024,0.0013674669,0.0003655428,0.0026612218,0.0012353644,0.0037585365,0.0024211933,0.0067867082,0.0054512683,0.0027309234,0.1671846233,0.0419363761,0.0001559388,0.0296601041,0.3734535707,0.468698355,0.0016683776,1.3440860215,2.5537634409,1.9489247312,0.0096113041,0.0023658394,0.0004393167,0.0068023839,0.0006548291,0.0593202082,0.0017607749,0.0534276926,0.0004391243,0.0049397451,0.0070566378,3.4946236559,0.0017396431,0.0029719124,0.0068461472,Nietsdoen
0.1551883061,0.0286484083,0.1291606273,0.000072615,0.8742322475,0.7012545999,1,0.9734413503,0.0617260204,0.0134618678,0.1636312606,0.0806047399,0.0216655495,0.0048688236,0.0251804619,0.025129567,0.0050430878,0.0422257458,0.2886479806,0.0173884431,0.1250375872,0.029388233,0.0183765802,0.0534908506,0.0228146681,0.1722920838,0.0205913164,0.0196807692,1.6470588235,0.1334818003,2.1764705882,64,0.0822083019,0.5294117647,0.1968727031,1.0588235294,0.0332046151,3.82108861585091E-006,96,0.0087670096,0.0281505477,95,0.0422245951,0.7375078575,0.0286048262,0.038343574,0.0254362361,0.0167595301,0.0055041675,0.0128469498,0.0287784004,0.0505299086,0.3555974974,0.0695860265,0.0316651185,-0.0336526655,3,-0.0006849546,2.1764705882,0.0295595031,-0.0001887848,1.5294117647,-6.37608860972697E-005,0.8235294118,0.103826772,0.0196427127,-0.0452131298,0.0076778586,1.6846252442,-0.034834436,0.0444903124,0.0992091028,0.1729776476,0.5376233394,0.0830265207,0.0877261015,0.0287784004,0.0265586497,0.0048688236,9.60235516621793E-005,0.0882021383,0.0188787194,0.029388233,0.0482641527,0.0084187799,0.0001742642,0.0355079144,0.0555741593,0.0148630859,0.3469392109,0.0080231267,0.0689970909,0.032549083,0.0205913164,0.1619660097,0.0478729316,0.025129567,0.0173884431,2.95248832238064E-006,0.1285190171,0.0077421489,0.0486144892,0.0251804619,0.0227803086,0.0640232054,0.0295595031,0.0249633034,0.0168807349,0.0204180136,0.1443239903,0.1874459594,0.0239423229,0.0504198979,1.4847037665,9.3295306028,0.0225583747,0.5294117647,3.7647058824,1.0588235294,0.0532991428,0.0227139405,0.0021187047,0.0141394514,0.0566195957,0.1008397959,0.0213225091,0.0739399629,0.0029099367,0.0557782115,0.0430691631,4.6470588235,0.0287740544,0.0254362361,0.0737984024,Nietsdoen
